Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getRequiredKeyName,99,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:newRoomHasNoTrapAndIsUnlocked()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getTrap,114,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:setTrapAndGetTrapWorkTogether()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,hasLivingMonsters,86,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:hasLivingMonstersTransitionsWhenAllDie()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,hasLivingMonsters,86,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:newRoomHasNoTrapAndIsUnlocked()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,isLocked,90,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:unlockWithCorrectKeyOpensRoom()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,isLocked,90,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:unlockOnUnlockedRoomReturnsTrueAndStaysUnlocked()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,lambda$0,60,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:findItemAndRemoveItemAreCaseInsensitive()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,lambda$0,60,KILLED,com.example.haunted.engine.TestInteractionEngine.[engine:junit-jupiter]/[class:com.example.haunted.engine.TestInteractionEngine]/[method:pickUpNullNameReturnsNotFound()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,lambda$2,66,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:findItemAndRemoveItemAreCaseInsensitive()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,lambda$2,66,SURVIVED,none
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,lambda$3,78,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:findMonsterIsCaseInsensitive()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,lambda$3,78,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:findMonsterIsCaseInsensitive()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,removeItemByName,61,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:findItemAndRemoveItemAreCaseInsensitive()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,removeItemByName,62,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:findItemAndRemoveItemAreCaseInsensitive()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,unlock,103,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:unlockOnUnlockedRoomReturnsTrueAndStaysUnlocked()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,unlock,106,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:unlockWithCorrectKeyOpensRoom()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,unlock,106,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:unlockWithCorrectKeyOpensRoom()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,unlock,104,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:unlockOnUnlockedRoomReturnsTrueAndStaysUnlocked()]
Room.java,com.example.haunted.model.Room,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanFalseReturnValsMutator,unlock,108,KILLED,com.example.haunted.model.TestRoom.[engine:junit-jupiter]/[class:com.example.haunted.model.TestRoom]/[method:unlockWithCorrectKeyOpensRoom()]
